Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
roseatelin (romantic),[心得] 買起來比SEPHORA VIB 還低價的美國電商,Tue Feb 14 06:47:47 2017,"BLOG: http://0rz.tw/BEJiS (上)  文章有上下兩篇  下單教學在文內下篇#昨天有人有文內有商業連結(?!) 其實我也是抓別人的資料 今天更正成GOOGLE的重發 我自己已經訂過三次 我覺得這個網站很好 回信快而且還滿能滿足客戶需求的 推薦! 而且有些可以拿到很低價如: LA MER, BB 美妝蛋, 文藝復興八折等等 美國滿講究誠信的，上次他們提早結束八折活動，我寫信問。        客服馬上給我一組八折碼讓我用~ 真的很感動!!~~~ 另外這間電商沒直寄台灣喔!只能靠轉運或是代買了~ 關於稅的問題: 只要寄件處不在 NYC 最後刷卡的時候稅都會拿掉               (證據截圖請見BLOG(下篇)....) (勿再問啦~~~~)==========================================================================最近在美國有一間新興起的電商: Shop Spring. 他們是從IG 起家然後開始賣東西。在美國買東西通常都有州稅，你看一個東西美國賣$40, 台灣賣1400, 你覺得台灣賣很貴，但是加了稅和匯率可能幾乎是沒有差價的。SPRING 的經營模式就是集結各大美國的百貨公司的貨，像是Neiman Marcus, Saks, Barney's或是品牌官網寄出，由他們替你下單。你在下單時或是購物車就可以看到該商品是從哪裡寄的，所以你不用擔心該電商會賣假貨，而且除了紐約州以外，其他州都免稅!他們不只有賣化妝品、保養品，連童裝都有!像是La Mer的產品，你去店內或是官網買一定有稅，但是你從SPRING 買就不需要稅!而且不論你買多少都是美國境內免運! 完全不用湊單!最近的八折碼: 情人節八折碼: LOVE20 最高折$50! (要撿便宜的話最多就是買到$250)最近他們常常有折扣碼，以及接下來第一、二單八五折。像我自己住的地方稅很高，如果打八折的話對我來說就等於是打七折了!但缺點就是有些品牌不能使用，大家要特別注意喔!以下是幾個有打折大家又比較喜歡的品牌:FRESH 在SEPHORA 買一定要稅，但是這邊就不用https://goo.gl/5wrRZB Fresh從Barney's出貨https://goo.gl/4q2TGN AESOP從Barney's出貨https://goo.gl/F7vFhI  Beauty Blender 可選黑色或是紅色https://goo.gl/jFs99T TARTE從自己官網出貨                      腮紅八折才$22.4 折扣和SEPGORA 一樣https://goo.gl/ph9C3i 文藝復興眼影盤 從Urban Outfitters 出貨                      這個一定是這邊買最便宜! 除非你住免稅州!肌膚之鑰在中國學生中超紅!https://goo.gl/a80avq 肌膚之鑰從Saks出貨LA MER 在這邊買真的超便宜的! 送婆婆或是媽媽的好選擇!EX: 粉底液 SPF20 NT4,000 SPRING只賣$88! 已經是台灣七折價了!https://goo.gl/jiShIl  LA MER從Barney's出貨https://goo.gl/AYjdIl Jo Malone 從saks出貨                        可以入手高貴(接近一千元)的護唇膏https://goo.gl/bgrOXk  Laura Mercier 從自己官網出貨https://goo.gl/8SWGrR    這個亮白蜜粉超推薦!https://goo.gl/GCftQh Bobbi Brown 從Cos Bar出，品項齊全https://goo.gl/SY4YGb 青少年的潮牌；有SIGMA 刷具 (不用湊單就可以有免運)                      Paul& Joe 也有https://goo.gl/Jl2k9i Diptyque從 saks出貨https://goo.gl/2nmYSN L'Occitane從官網出貨https://goo.gl/l0Tjoe Kiehl's 從saks或是官網出貨https://goo.gl/uGkvrO Clinique官網出貨 (但是官網可能會有七五折)https://goo.gl/rs3k2A Guerlain從Cos Bar出，但是品項沒有很齊全",推,pipicaca,: 好讚，雖然無法買逛逛也開心,02/14 11:23
,,,,推,zcc1116r,: Thank you!!!!,02/14 12:28
,,,,推,escapepper,: 謝謝原Po熱心,02/14 13:20
,,,,推,miu8796,: 謝謝分享、馬上來試試,02/14 13:24
,,,,推,duvetz,: 推免稅！,02/14 15:34
,,,,推,sheling77,: 謝謝分享，還可以買大容量的耶,02/14 15:50
,,,,推,pizzy,: 好棒哦謝謝分享!!!,02/14 16:06
,,,,推,EYellow,: 謝謝分享！,02/14 23:23
,,,,推,oceandeep,: 推原po熱心,02/15 01:28
,,,,推,dedustb46,: 請問一下一般下單後多久能收到東西？,05/27 17:17
,,,,→,pipicaca,: (Blog下篇有利返連結）,02/14 11:26
,,,,→,YdNic1412,: 如果真的不符板規或許可以改發網購板？,02/14 11:31
,,,,→,YdNic1412,: 還是感謝原PO熱心分享～,02/14 11:32
,,,,→,dedustb46,: 謝謝,05/27 17:17
